,count,unique,top,freq,mean,std,min,25%,50%,75%,max
2015-06-07,42372.0,,,,8.865009344514148,66.92016944763661,0.0,0.83046875,4.64,9.37,10440.0
2015-06-08,42372.0,,,,9.355024729442542,68.13558718097379,0.0,0.85,4.72,9.747125,10440.0
2015-06-09,42372.0,,,,9.797084567121473,68.55464254270645,0.0,0.86,4.91,10.3,10440.0
2015-06-10,42372.0,,,,10.051466923903526,68.99789391648281,0.0,0.8736858475894246,4.94,10.66,10440.0
2015-06-11,42372.0,,,,10.049455875719907,69.53193793992199,0.0,0.85,4.88,10.544751333178763,10440.0
2015-06-12,42372.0,,,,9.768049468180484,67.56555298766474,0.0,0.86,4.87,10.4,10440.0
2015-06-13,42372.0,,,,10.168288122987299,68.06064226379536,0.0,0.8543918918918918,5.02,10.9,10440.0
2015-06-14,42372.0,,,,10.340131120806006,67.21345722804098,0.0,0.87,5.11,11.23,10440.0
2015-06-15,42372.0,,,,10.433927329192832,68.24287672540268,0.0,0.88,5.08,11.23,10440.0
2015-06-16,42372.0,,,,10.755775128720641,68.7596690139881,0.0,0.89,5.19,11.68,10440.0
2015-06-17,42372.0,,,,11.153672372598095,70.1058654863955,0.0,0.89,5.31,12.14625,10440.0
2015-06-18,42372.0,,,,11.21447459807826,70.43320286209331,0.0,0.9,5.36,12.26,10440.0
2015-06-19,42372.0,,,,10.430328708615832,69.06989713937921,0.0,0.9,5.21,11.3,10440.0
2015-06-20,42372.0,,,,9.975321189193409,66.92341799128639,0.0,0.84,5.1810572687224665,11.1,10440.0
2015-06-21,42372.0,,,,9.823606327347608,66.78507745200379,0.0,0.86,5.01,10.681326801607808,10440.0
2015-06-22,42372.0,,,,9.863593404886263,68.54207509543312,0.0,0.86,5.02,10.65,10440.0
2015-06-23,42372.0,,,,9.881981743028282,69.6646810518019,0.0,0.87,4.96,10.42,10440.0
2015-06-24,42372.0,,,,9.956515773962385,69.10695614427964,0.0,0.86,4.95,10.51,10440.0
2015-06-25,42372.0,,,,10.195598993112839,68.8589706899041,0.0,0.86,5.05,10.860199386503067,10440.0
2015-06-26,42372.0,,,,10.690920710092232,70.44321644191356,0.0,0.8696638650435198,5.186641791044776,11.39,10440.0
2015-06-27,42372.0,,,,11.209009599383284,69.39055887940864,0.0,0.88,5.37,12.290495577667219,10440.0
2015-06-28,42372.0,,,,11.45004555141935,68.53242488327386,0.0,0.9,5.4645748987854255,12.82,10440.0
2015-06-29,42372.0,,,,11.707369584223414,70.17919652507135,0.0,0.9,5.49,13.005768933539413,10440.0
2015-06-30,42372.0,,,,11.881194335779341,71.04730440460949,0.0,0.91,5.580250836120401,13.26,10440.0
2015-07-01,42372.0,,,,11.901537656828078,71.126224123289,0.0,0.93,5.57,13.255791276985319,10440.0
2015-07-02,42372.0,,,,11.364833697752013,69.75302322587538,0.0,0.9,5.4,12.58,10440.0
2015-07-03,42372.0,,,,10.56513402837448,70.1371002370204,0.0,0.88,5.12,11.310514240506329,10440.0
2015-07-04,42372.0,,,,9.947162682986944,69.04772618968303,0.0,0.85,4.881203703703704,10.54,10440.0
2015-07-05,42372.0,,,,9.607163595368048,67.69581458630381,0.0,0.83,4.79,10.12,10440.0
2015-07-06,42372.0,,,,9.606994959918328,68.95142938321963,0.0,0.8310754929548215,4.73,10.0,10440.0
2015-07-07,42372.0,,,,9.214002029325684,68.53821891497726,0.0,0.82,4.62,9.55,10440.0
2015-07-08,42372.0,,,,9.11164235804275,69.23926559525421,0.0,0.82,4.59,9.42,10440.0
2015-07-09,42372.0,,,,9.091991197484127,68.22550048356979,0.0,0.78,4.54,9.44,10440.0
2015-07-10,42372.0,,,,10.080928261426314,70.06953700308928,0.0,0.85,4.95,10.58,10440.0
2015-07-11,42372.0,,,,10.885050557931944,69.86461192550064,0.0,0.8687603305785124,5.18,11.782349304482226,10440.0
2015-07-12,42372.0,,,,11.317359041505368,69.10937783634577,0.0,0.87,5.36,12.49,10440.0
2015-07-13,42372.0,,,,11.474912022495973,70.03772843823913,0.0,0.8719911380597015,5.45,12.7,10440.0
2015-07-14,42372.0,,,,11.450571654181758,70.8603383063245,0.0,0.89,5.46,12.57,10440.0
2015-07-15,42372.0,,,,11.219564302383127,71.39260619062321,0.0,0.87,5.34,12.24,10440.0
2015-07-16,42372.0,,,,11.240281527614084,71.40150389142937,0.0,0.8822972972972972,5.3638288288288285,12.23,10440.0
2015-07-17,42372.0,,,,11.055945763859606,71.06907995347322,0.0,0.87,5.29,11.982933742331285,10440.0
2015-07-18,42372.0,,,,11.029484153405951,70.2172186009158,0.0,0.88,5.313688760806916,12.05,10440.0
2015-07-19,42372.0,,,,10.78591280242502,69.21941895135852,0.0,0.87,5.26,11.84,10440.0
2015-07-20,42372.0,,,,9.624009116349796,68.6543579812204,0.0,0.81,4.86,10.27,10440.0
2015-07-21,42372.0,,,,9.316292044823886,69.65200594225539,0.0,0.8,4.69,9.69,10440.0
2015-07-22,42372.0,,,,9.268476123259779,69.09255325269963,0.0,0.8,4.68,9.67,10440.0
2015-07-23,42372.0,,,,9.173466567816051,68.58724427387016,0.0,0.7984978021978022,4.6,9.6,10440.0
2015-07-24,42372.0,,,,9.320770733041497,68.93049720113854,0.0,0.8,4.66,9.69,10440.0
2015-07-25,42372.0,,,,9.579113210521287,68.57582446293794,0.0,0.82,4.78,10.092771952817825,10440.0
2015-07-26,42372.0,,,,10.189543286475706,68.77577695412141,0.0,0.85,5.0,10.91,10440.0
2015-07-27,42372.0,,,,10.667076541474913,69.48489552894102,0.0,0.86,5.12,11.560454545454546,10440.0
2015-07-28,42372.0,,,,10.690527529993009,69.88651760944695,0.0,0.85,5.12,11.6,10440.0
2015-07-29,42372.0,,,,10.221167211922026,68.28193819184322,0.0,0.85,5.04,11.0,10440.0
2015-07-30,42372.0,,,,10.468623224935094,68.8817865840899,0.0,0.87,5.06,11.18,10440.0
2015-07-31,42372.0,,,,10.635997368532696,69.36913994714438,0.0,0.87,5.12,11.55,10440.0
2015-08-01,42372.0,,,,10.985188327756298,70.01342188677786,0.0,0.88,5.23,12.03,10440.0
2015-08-02,42372.0,,,,11.172720686681565,70.5056195807067,0.0,0.89,5.34,12.3,10440.0
2015-08-03,42372.0,,,,11.212668046133217,70.81209179081121,0.0,0.89,5.33,12.31,10440.0
2015-08-04,42372.0,,,,11.370419792760273,71.2031438130746,0.0,0.89,5.37,12.47,10440.0
2015-08-05,42372.0,,,,11.29687573717873,71.13723613450117,0.0,0.89,5.38,12.4,10440.0
2015-08-06,42372.0,,,,11.1764444683381,71.12091809941029,0.0,0.87,5.294666666666667,12.18,10440.0
2015-08-07,42372.0,,,,11.120311522585922,70.86599959705781,0.0,0.88,5.25,12.050934480676329,10440.0
2015-08-08,42372.0,,,,9.753180897402821,68.73099092922865,0.0,0.7696787709497207,4.76,10.64,10440.0
2015-08-09,42372.0,,,,9.078354610320254,67.90538896328874,0.0,0.72,4.52,9.63,10440.0
2015-08-10,42372.0,,,,9.347685008987133,68.76688748535862,0.0,0.78,4.63,9.78,10440.0
2015-08-11,42372.0,,,,9.720892584521257,68.66397612217368,0.0,0.85,4.81,10.1737893081761,10440.0
2015-08-12,42372.0,,,,10.13880695907117,69.62312030248123,0.0,0.84,4.89,10.73,10440.0
2015-08-13,42372.0,,,,10.27851120210881,70.25027882401032,0.0,0.86,4.99,10.93,10440.0
2015-08-14,42372.0,,,,9.892969442638005,69.83961905274676,0.0,0.85,4.86,10.42,10440.0
2015-08-15,42372.0,,,,9.796190426556992,69.38400031839379,0.0,0.84,4.85,10.329906832298137,10440.0
2015-08-16,42372.0,,,,9.891474274993064,68.83086212875743,0.0,0.85,4.88,10.43,10440.0
2015-08-17,42372.0,,,,10.048719089528344,68.67425435957782,0.0,0.85,4.91,10.604277788506636,10440.0
2015-08-18,42372.0,,,,9.797843685083134,69.81197519419096,0.0,0.84,4.83,10.244058441217543,10440.0
2015-08-19,42372.0,,,,9.678386099218464,69.48656333781344,0.0,0.8441581428257583,4.82,10.14,10440.0
2015-08-20,42372.0,,,,10.136044895978955,70.31686801401038,0.0,0.86,5.0,10.74,10440.0
2015-08-21,42372.0,,,,10.521400174703194,70.37298651448046,0.0,0.88,5.09,11.22885761589404,10440.0
2015-08-22,42372.0,,,,10.743886015401001,69.97279107949772,0.0,0.88,5.19,11.65100665403632,10440.0
2015-08-23,42372.0,,,,10.878041043511747,69.93215033704742,0.0,0.8700559701492537,5.24,11.83,10440.0
2015-08-24,42372.0,,,,10.699782510049795,69.80674256531762,0.0,0.88,5.15,11.57,10440.0
2015-08-25,42372.0,,,,10.583216082229978,70.01581715391782,0.0,0.8751639064228541,5.11,11.33,10440.0
2015-08-26,42372.0,,,,10.520933702222633,69.8368870368095,0.0,0.9,5.16,11.340255255255254,10440.0
2015-08-27,42372.0,,,,10.209664835788578,69.05826069036607,0.0,0.9,5.116496598639456,10.99,10440.0
2015-08-28,42372.0,,,,9.67283496138521,67.90234002753492,0.0,0.87,4.99,10.289207283464567,10440.0
2015-08-29,42372.0,,,,9.294812256142423,67.9862637201866,0.0,0.85,4.768346456692913,9.810836688277737,10440.0
2015-08-30,42372.0,,,,9.023951629399871,68.33364001206232,0.0,0.84,4.7,9.52,10440.0
2015-08-31,42372.0,,,,8.790389452743991,68.14643439173787,0.0,0.81,4.5,9.14,10440.0
2015-09-01,42372.0,,,,8.777984550023683,68.07954221972852,0.0,0.8264253731343283,4.515220125786163,9.14,10440.0
2015-09-02,42372.0,,,,9.01913347400946,69.11136968453103,0.0,0.84,4.59,9.274313432835822,10440.0
2015-09-03,42372.0,,,,9.431773563265512,67.43058916706178,0.0,0.85,4.84,10.04,10440.0
2015-09-04,42372.0,,,,9.690808994336804,68.09515476357576,0.0,0.86,4.85,10.28,10440.0
2015-09-05,42372.0,,,,10.035271421111462,69.19868067825729,0.0,0.89,4.99,10.7,10440.0
2015-09-06,42372.0,,,,10.096683480135072,69.61882125860416,0.0,0.8996907698056802,4.96,10.69,10440.0
2015-09-07,42372.0,,,,9.469780488953267,69.12282963099007,0.0,0.85,4.7,9.912222222222223,10440.0
2015-09-08,42372.0,,,,9.363803487949554,68.8501425048925,0.0,0.85,4.66,9.72,10440.0
2015-09-09,42372.0,,,,9.27364082285501,68.7212829396293,0.0,0.84,4.62,9.607030431416405,10440.0
2015-09-10,42372.0,,,,9.20465166022926,68.40520858646794,0.0,0.85,4.59,9.52,10440.0
2015-09-11,42372.0,,,,9.108097927372203,68.1199330768898,0.0,0.84,4.55,9.42,10440.0
2015-09-12,42372.0,,,,9.21767489765524,67.88330114420954,0.0,0.83,4.674577464788732,9.632391591560426,10440.0
2015-09-13,42372.0,,,,8.869446012228947,67.37248662246557,0.0,0.84,4.54,9.31,10440.0
2015-09-14,42372.0,,,,8.786860203559261,68.13126938753612,0.0,0.83,4.3879012345679005,8.97,10440.0
2015-09-15,42372.0,,,,8.891221590470533,67.82904201588123,0.0,0.84,4.5,9.14,10440.0
2015-09-16,42372.0,,,,8.975591158671133,68.33102661625031,0.0,0.84,4.498484251968504,9.2,10440.0
2015-09-17,42372.0,,,,8.872119858201755,68.39679159774666,0.0,0.8127242152466367,4.43,9.06,10440.0
2015-09-18,42372.0,,,,8.908278416665157,68.3705566591846,0.0,0.8153862693260157,4.44,9.09,10440.0
2015-09-19,42372.0,,,,8.93559679657226,67.5623119765964,0.0,0.82,4.52,9.28,10440.0
2015-09-20,42372.0,,,,8.710550524538192,67.10275578560828,0.0,0.8,4.5,9.14,10440.0
2015-09-21,42372.0,,,,8.573269755933426,67.74751095138092,0.0,0.8,4.37,8.87,10440.0
2015-09-22,42372.0,,,,8.628082691412281,68.0270690904873,0.0,0.81,4.403731343283583,8.9,10440.0
2015-09-23,42372.0,,,,9.067280310388513,68.34285420177073,0.0,0.82,4.53,9.28,10440.0
2015-09-24,42372.0,,,,9.164051537786023,68.50021961783297,0.0,0.84,4.58,9.45,10440.0
2015-09-25,42372.0,,,,9.113474065963919,68.53289586932505,0.0,0.86,4.61,9.35,10440.0
2015-09-26,42372.0,,,,9.023722842741332,68.289045394793,0.0,0.87,4.64,9.4,10440.0
2015-09-27,42372.0,,,,8.932691954893201,66.9008397392347,0.0,0.83,4.71,9.65,10440.0
2015-09-28,42372.0,,,,8.916826158870645,67.85552069673403,0.0,0.85,4.56,9.2,10440.0
2015-09-29,42372.0,,,,8.679637747116267,68.89683803460618,0.0,0.77,4.42,9.12,10440.0
2015-09-30,42372.0,,,,8.91442494168807,70.20428987713134,0.0,0.85,4.57,9.23,10440.0
2015-10-01,42372.0,,,,9.114076856443685,68.28822008681952,0.0,0.84,4.7,9.59,10440.0
2015-10-02,42372.0,,,,8.720483587865669,67.40679065886977,0.0,0.81,4.46,9.170489969135803,10440.0
2015-10-03,42372.0,,,,8.79734328503897,67.59130421219243,0.0,0.81,4.48,9.18,10440.0
2015-10-04,42372.0,,,,8.977990968893192,68.01705633344883,0.0,0.83,4.52,9.3,10440.0
2015-10-05,42372.0,,,,9.130621593442543,68.75923518008241,0.0,0.8541216216216215,4.588888888888889,9.44,10440.0
2015-10-06,42372.0,,,,9.025108223209454,68.0546789900967,0.0,0.85,4.6,9.4,10440.0
2015-10-07,42372.0,,,,8.897403260360656,67.8807561066606,0.0,0.86,4.59,9.233269880681425,10440.0
2015-10-08,42372.0,,,,8.814539419373085,68.1056184516582,0.0,0.84,4.47,9.049858490566036,10440.0
2015-10-09,42372.0,,,,8.569254434335521,67.67086144157645,0.0,0.8323699774266367,4.37,8.85,10440.0
2015-10-10,42372.0,,,,8.433675606352898,67.33851221874339,0.0,0.81,4.27168656716418,8.686096750698614,10440.0
2015-10-11,42372.0,,,,8.456360497384201,67.04113219495868,0.0,0.81,4.4,8.89,10440.0
2015-10-12,42372.0,,,,8.333911873672834,67.00564317811553,0.0,0.81,4.27,8.66,10440.0
2015-10-13,42372.0,,,,8.408130020352516,67.32594411965952,0.0,0.81,4.32,8.69,10440.0
2015-10-14,42372.0,,,,8.395912300923142,67.13562553070767,0.0,0.81,4.32,8.698697059813714,10440.0
2015-10-15,42372.0,,,,8.343285522145575,66.89949697125344,0.0,0.7998548387096774,4.3,8.67,10440.0
2015-10-16,42372.0,,,,8.416402957919466,67.13239486164875,0.0,0.8184202952952953,4.31,8.67,10440.0
2015-10-17,42372.0,,,,8.422484706098674,66.88324255435377,0.0,0.8,4.33,8.76,10440.0
2015-10-18,42372.0,,,,8.439023109605468,66.63112244121452,0.0,0.81,4.42,8.88,10440.0
2015-10-19,42372.0,,,,8.410692253986545,66.86465562564271,0.0,0.81,4.35,8.68,10440.0
2015-10-20,42372.0,,,,8.429074685465253,66.8831697639678,0.0,0.82,4.34,8.74,10440.0
2015-10-21,42372.0,,,,8.42571232884244,66.82701818400807,0.0,0.8048873873873874,4.34,8.730145696116285,10440.0
2015-10-22,42372.0,,,,8.469224267014484,67.10108604167651,0.0,0.82,4.32,8.761802524809475,10440.0
2015-10-23,42372.0,,,,8.53070423967299,67.29985798650976,0.0,0.81,4.36,8.752886939010358,10440.0
2015-10-24,42372.0,,,,8.568204187899365,66.93628304177768,0.0,0.8006617647058824,4.41,8.87,10440.0
2015-10-25,42372.0,,,,8.570582558089537,66.54080331658578,0.0,0.81,4.444186046511628,8.94,10440.0
2015-10-26,42372.0,,,,8.501219435318866,66.92737029379155,0.0,0.82,4.34,8.77,10440.0
2015-10-27,42372.0,,,,8.561790258369404,66.6750748578004,0.0,0.83,4.38,8.840929203539822,10440.0
2015-10-28,42372.0,,,,8.511485329395766,66.73793039737701,0.0,0.83,4.38,8.82,10440.0
2015-10-29,42372.0,,,,8.525485590682766,66.69378614614222,0.0,0.81,4.38,8.86,10440.0
2015-10-30,42372.0,,,,8.530549975914338,66.84809777796374,0.0,0.82,4.3776,8.84,10440.0
2015-10-31,42372.0,,,,8.489136607418157,66.9149792336399,0.0,0.8,4.41,8.98,10440.0
2015-11-01,42372.0,,,,8.541339973413146,66.58610203617532,0.0,0.8,4.48,9.14,10440.0
2015-11-02,42372.0,,,,8.420197227098424,66.57453120494728,0.0,0.8,4.37,8.87,10440.0
2015-11-03,42372.0,,,,8.466794329669382,66.768594429141,0.0,0.8003920454545455,4.3966666666666665,8.93,10440.0
2015-11-04,42372.0,,,,8.512301589599021,67.11309426858712,0.0,0.8,4.4,8.92,10440.0
2015-11-05,42372.0,,,,8.532845545761136,66.98542946370179,0.0,0.82,4.41,8.93,10440.0
2015-11-06,42372.0,,,,8.58618759496307,66.94911731734855,0.0,0.83,4.44,8.92,10440.0
2015-11-07,42372.0,,,,8.769559385038859,67.2044891617923,0.0,0.8384172521467603,4.55,9.167987804878049,10440.0
2015-11-08,42372.0,,,,8.878262325236552,66.77157176243949,0.0,0.84,4.64,9.350310285433071,10440.0
2015-11-09,42372.0,,,,8.54990267673621,66.68453424410913,0.0,0.8164033742331288,4.37,8.93,10440.0
2015-11-10,42372.0,,,,8.375691522142867,66.15696300977595,0.0,0.8,4.35,8.85,10440.0
2015-11-11,42372.0,,,,8.446988015345271,66.45474719499342,0.0,0.8,4.38,8.94,10440.0
2015-11-12,42372.0,,,,8.490063593343114,66.59343174893901,0.0,0.8,4.44,8.98,10440.0
2015-11-13,42372.0,,,,8.508700136353792,66.53460822818586,0.0,0.7973269828926906,4.44,8.97,10440.0
2015-11-14,42372.0,,,,8.495305082240582,66.70018745523491,0.0,0.77,4.4,8.95,10440.0
2015-11-15,42372.0,,,,8.476113087874825,65.85417788236515,0.0,0.8,4.46,9.01,10440.0
2015-11-16,42372.0,,,,8.449955874359684,66.29084382219607,0.0,0.79,4.351111111111112,8.83,10440.0
2015-11-17,42372.0,,,,8.496991922964913,66.46063445156734,0.0,0.79,4.39,8.868113839285716,10440.0
2015-11-18,42372.0,,,,8.65088650992468,67.21587808565307,0.0,0.81,4.432413793103448,8.933981481481482,10440.0
2015-11-19,42372.0,,,,8.525471258341794,66.93771657669838,0.0,0.81,4.364606299212598,8.84,10440.0
2015-11-20,42372.0,,,,8.494680318225535,66.65159608937498,0.0,0.8,4.38,8.85,10440.0
2015-11-21,42372.0,,,,8.509147213653659,66.71907867539733,0.0,0.79,4.4,8.97,10440.0
2015-11-22,42372.0,,,,8.541982932775243,66.52169864887819,0.0,0.79,4.44,9.03,10440.0
2015-11-23,42372.0,,,,8.428512811267485,66.38350233609249,0.0,0.79,4.34,8.76,10440.0
2015-11-24,42372.0,,,,8.43708021333856,66.66461869558731,0.0,0.79,4.35,8.810643513203214,10440.0
2015-11-25,42372.0,,,,8.493916605376057,66.88759260094952,0.0,0.79,4.38,8.91,10440.0
2015-11-26,42372.0,,,,8.475010364678308,66.52773390146635,0.0,0.78,4.42,9.03,10440.0
2015-11-27,42372.0,,,,8.596044206986615,66.80070714686688,0.0,0.76,4.45,9.18,10440.0
2015-11-28,42372.0,,,,8.660395162571037,66.73962363310378,0.0,0.7581879867831013,4.55,9.37,10440.0
2015-11-29,42372.0,,,,8.645350191038268,66.04895734140516,0.0,0.7730887600356825,4.56,9.46,10440.0
2015-11-30,42372.0,,,,8.591576648553824,66.5078766634624,0.0,0.74,4.44,9.16,10440.0
2015-12-01,42372.0,,,,8.603432479888628,66.85717175114348,0.0,0.7836322553897179,4.49,9.18,10440.0
2015-12-02,42372.0,,,,8.589823247036065,66.9014830119527,0.0,0.78,4.465267857142857,9.129250253822265,10440.0
2015-12-03,42372.0,,,,8.595941641067627,67.00136033288283,0.0,0.76,4.48,9.19,10440.0
2015-12-04,42372.0,,,,8.651542916973712,66.98402730422647,0.0,0.77,4.51,9.34,10440.0
2015-12-05,42372.0,,,,8.791804976468546,66.69918455825952,0.0,0.7652235099337747,4.64,9.634561128526645,10440.0
2015-12-06,42372.0,,,,8.908499445664395,67.30844725946059,0.0,0.76,4.722345679012346,9.829021739130434,10440.0
2015-12-07,42372.0,,,,8.801397204892597,67.44296992045571,0.0,0.77,4.611641791044777,9.51,10440.0
2015-12-08,42372.0,,,,8.807784384114775,67.06322130919982,0.0,0.77,4.645275590551181,9.57,10440.0
2015-12-09,42372.0,,,,8.87721069493334,67.73816558793652,0.0,0.7464306422836753,4.66,9.679777777777778,10440.0
2015-12-10,42372.0,,,,8.793040264367484,68.7570896777805,0.0,0.75,4.545820433436532,9.46,10440.0
2015-12-11,42372.0,,,,8.716858673444943,67.26752288411461,0.0,0.7725476226188689,4.568518518518519,9.4,10440.0
2015-12-12,42372.0,,,,8.76101411520998,66.83410878263102,0.0,0.77,4.62,9.6,10440.0
2015-12-13,42372.0,,,,8.803621396838,66.138346658605,0.0,0.7655525941719963,4.69,9.76,10440.0
2015-12-14,42372.0,,,,8.698687488604426,66.63028312553337,0.0,0.77,4.54,9.4,10440.0
2015-12-15,42372.0,,,,8.813349877644539,66.87674831024249,0.0,0.7611913799730925,4.6,9.58,10440.0
2015-12-16,42372.0,,,,8.893866685317139,67.1514041018809,0.0,0.76,4.65,9.68,10440.0
2015-12-17,42372.0,,,,9.023571750125985,66.95259367819641,0.0,0.77,4.75,9.934240157480314,10440.0
2015-12-18,42372.0,,,,9.183179195007359,67.5562453172878,0.0,0.77,4.8,10.03,10440.0
2015-12-19,42372.0,,,,9.164742682866907,66.95980675369998,0.0,0.78,4.86,10.16,10440.0
2015-12-20,42372.0,,,,9.079230928615384,66.4047763486188,0.0,0.75,4.87,10.2,10440.0
2015-12-21,42372.0,,,,9.040474303418023,66.79933512981265,0.0,0.79,4.84,10.01,10440.0
2015-12-22,42372.0,,,,8.966153657767425,66.59517358002115,0.0,0.7625138427464007,4.8,9.94,10440.0
2015-12-23,42372.0,,,,8.913466169406844,66.57923764645427,0.0,0.77,4.72,9.77,10440.0
2015-12-24,42372.0,,,,8.90511708019536,66.78712115895615,0.0,0.7696561842813127,4.64,9.73,10440.0
2015-12-25,42372.0,,,,9.007182186188519,66.95229648622582,0.0,0.77,4.698402985074627,9.82,10440.0
2015-12-26,42372.0,,,,9.069994787689867,66.76896211657336,0.0,0.74,4.77,10.09,10440.0
2015-12-27,42372.0,,,,9.105429443718089,66.69889754786472,0.0,0.72,4.82,10.165698757763975,10440.0
2015-12-28,42372.0,,,,8.975445219105252,66.91987136314704,0.0,0.74,4.71,9.82,10440.0
2015-12-29,42372.0,,,,9.080340981313602,67.1177432860123,0.0,0.74,4.73,9.96,10440.0
2015-12-30,42372.0,,,,9.049548508722541,67.02252961653396,0.0,0.74,4.72,9.99330455031965,10440.0
2015-12-31,42372.0,,,,9.085660666247593,67.2450942205307,0.0,0.75,4.8,9.99,10440.0
2016-01-01,42372.0,,,,9.024282239244675,66.67544432752815,0.0,0.72,4.76,10.0925,10440.0
2016-01-02,42372.0,,,,8.797092627076152,48.44238285121581,0.0,0.72,4.76,9.95,5472.0
2016-01-03,42372.0,,,,9.107914528401356,88.99594399825095,0.0,0.74,4.82,10.09,16140.0
2016-01-04,42372.0,,,,8.81288209939915,103.1078110230989,0.0,0.75,4.57,9.33,19350.0
2016-01-05,42372.0,,,,8.847193578755588,99.5489155500481,0.0,0.74,4.55,9.35,18480.0
2016-01-06,42372.0,,,,8.8480013425309,100.25744622886691,0.0,0.73,4.51,9.34,18420.0
2016-01-07,42372.0,,,,8.864736531761332,98.66930299029771,0.0,0.74,4.59,9.41,18030.0
2016-01-08,42372.0,,,,8.926148464810641,96.40220484132603,0.0,0.73,4.61,9.54,17490.0
2016-01-09,42372.0,,,,9.11943578940692,94.4472578407255,0.0,0.72,4.69,9.83,16920.0
2016-01-10,42372.0,,,,9.21925223376383,75.44407293380354,0.0,0.76,4.92,10.32,12780.0
2016-01-11,42372.0,,,,8.983717015598039,86.06884211034695,0.0,0.72,4.74,9.8,15780.0
2016-01-12,42372.0,,,,9.268526846326798,85.48764211792022,0.0,0.72,4.75,10.02,14580.0
2016-01-13,42372.0,,,,9.247668716382147,86.70716406652751,0.0,0.73,4.74,10.04,15330.0
2016-01-14,42372.0,,,,9.361485253664716,81.48384649756005,0.0,0.75,4.86,10.1425,13500.0
2016-01-15,42372.0,,,,9.431099493922675,77.93587167252154,0.0,0.74,4.87,10.3025,12840.0
2016-01-16,42372.0,,,,9.424123304732806,73.8328340282341,0.0,0.74,4.96,10.43,11730.0
2016-01-17,42372.0,,,,9.417935998447108,70.92711750308071,0.0,0.73,5.01,10.68,11550.0
2016-01-18,42372.0,,,,9.223037199236376,65.07827677436008,0.0,0.75,4.93,10.26,9540.0
2016-01-19,42372.0,,,,9.273935471323897,54.300576809451414,0.0,0.75,4.91,10.3125,6000.0
2016-01-20,42372.0,,,,9.744763022074016,53.76821144038647,0.0,0.78,5.17,10.96,5040.0
2016-01-21,42372.0,,,,9.741918796907838,49.649578734113135,0.0,0.76,5.17,11.0,4892.0
2016-01-22,42372.0,,,,10.056658575734911,50.112263150100794,0.0,0.77,5.32,11.41,4896.0
2016-01-23,42372.0,,,,10.475744894041725,47.419953566583274,0.0,0.76,5.58,12.09,4626.0
2016-01-24,42372.0,,,,11.250059108233627,46.47220906949754,0.0,0.79,5.93,13.21,4896.0
2016-01-25,42372.0,,,,11.24627414649213,43.75722063944583,0.0,0.8,5.91,13.19,5070.0
2016-01-26,42372.0,,,,11.141376610553614,50.29772274514995,0.0,0.8,5.85,12.95,5040.0
2016-01-27,42372.0,,,,10.977095194902205,49.60861551985208,0.0,0.81,5.73,12.7,4752.0
2016-01-28,42372.0,,,,10.507600189598504,45.748459364064104,0.0,0.83,5.67,12.36,4782.0
2016-01-29,42372.0,,,,10.075523895767063,48.94455844315561,0.0,0.84,5.43,11.6825,5400.0
2016-01-30,42372.0,,,,9.992664944351032,46.025524197528284,0.0,0.86,5.51,11.76,5292.0
2016-01-31,42372.0,,,,9.980246364077924,41.36116661469583,0.0,0.87,5.62,12.03,5268.0
2016-02-01,42372.0,,,,10.437667913405344,44.5743723897158,0.0,0.85,5.78,12.5125,5526.0
2016-02-02,42372.0,,,,10.782900238105082,42.18206355660918,0.0,0.88,5.97,12.99,5250.0
2016-02-03,42372.0,,,,10.901046812957553,41.11932992032823,0.0,0.87,6.07,13.29,5298.0
2016-02-04,42372.0,,,,10.340946999740625,40.38347502916994,0.0,0.85,5.87,12.79,5484.0
2016-02-05,42372.0,,,,10.368929107599357,39.68894474731073,0.0,0.82,5.99,13.01,5502.0
2016-02-06,42372.0,,,,10.498566867552197,38.56623203196288,0.0,0.77,6.15,13.71,5502.0
2016-02-07,42372.0,,,,11.594505011233288,36.862346961512976,0.0,0.65,6.74,16.11,5280.0
2016-02-08,42372.0,,,,9.344151495184601,35.68935352567256,0.0,0.54,5.32,12.2125,5298.0
2016-02-09,42372.0,,,,8.942464091121582,36.73747939803401,0.0,0.55,5.07,11.63,5466.0
2016-02-10,42372.0,,,,8.706525250305951,37.37220158363599,0.0,0.59,4.94,11.13,5544.0
2016-02-11,42372.0,,,,8.715165160007263,37.577618267953035,0.0,0.62,4.99,11.15,5658.0
2016-02-12,42372.0,,,,8.393701159756779,36.93252215553511,0.0,0.67,4.96,10.6825,5616.0
2016-02-13,42372.0,,,,8.254135359099145,35.341368985704854,0.0,0.72,4.98,10.37,5292.0
2016-02-14,42372.0,,,,8.554572976701024,36.121378076476184,0.0,0.73,5.14,10.645,5154.0
2016-02-15,42372.0,,,,9.211648428287612,37.70477002341083,0.0,0.8,5.44,11.44,5196.0
2016-02-16,42372.0,,,,9.202008220444354,37.734553727611456,0.0,0.81,5.46,11.38,5190.0
2016-02-17,42372.0,,,,9.125757604491136,37.610151577803876,0.0,0.83,5.36,11.18,5178.0
2016-02-18,42372.0,,,,8.90892380001876,36.98644364644456,0.0,0.83,5.29,10.9,5220.0
2016-02-19,42372.0,,,,8.872406604611509,37.31648296370778,0.0,0.84,5.22,10.8,5202.0
2016-02-20,42372.0,,,,8.781842379138885,37.09941772595118,0.0,0.83,5.21,10.68,5202.0
